census_year,census_block_total_population,hispanic_latino_pop,hispanic%,hispanic_group_AVG%,white_pop,white%,white_group_AVG%,black_or_african_american_pop,black%,black_group_AVG%,american_indian_alaska_native_pop,amerindian%,amerindian_group_AVG%,asian_overall_pop,asian%,asian_group_AVERAGE%,native_hawaiian_pacific_islander_pop,nativehawaiipi%,nativehawaiipi_group_AVERAGE%,some_other_race_pop,other%,other_group_AVG%,two_or_more_races_pop,two_or_more%,two_or_more_group_AVERAGE%,state,county,census_tract,census_tract_name,census_block_group,census_block__group_name,census_block,census_block_name,tract_group,tract_group_block,latitude,longitude,geoid,source
2020,306,21,7%,11%,77,25%,55%,58,19%,7%,,0%,0.10%,127,42%,19%,,0%,0.00%,1,0%,1.30%,22,7%,7%,51,59,491802,Census Tract 491802,1,1,1005,Census Block 1005,491802/1,Census Tract 491802/Block Group 1/Census Block 1005,38.8609413,-77.3945615,5.16E+13,U.S. Census
2020,307,34,11%,13%,138,45%,36%,27,9%,11%,,0%,0.10%,100,33%,31%,,0%,0.00%,2,1%,1.30%,6,2%,8%,51,59,491707,Census Tract 491707,1,1,1011,Census Block 1011,491707/1,Census Tract 491707/Block Group 1/Census Block 1011,38.8681359,-77.3729308,5.16E+13,U.S. Census
2020,314,34,11%,12%,168,54%,43%,25,8%,9%,,0%,0.00%,77,25%,25%,,0%,0.10%,,0%,0.40%,10,3%,11%,51,59,491701,Census Tract 491701,1,1,1013,Census Block 1013,491701/1,Census Tract 491701/Block Group 1/Census Block 1013,38.8589844,-77.377905,5.16E+13,U.S. Census
2020,317,8,3%,9%,76,24%,21%,26,8%,7%,1,0%,0.20%,199,63%,57%,,0%,0.20%,1,0%,0.60%,6,2%,6%,51,59,491501,Census Tract 491501,3,3,3002,Census Block 3002,491501/3,Census Tract 491501/Block Group 3/Census Block 3002,38.8489632,-77.403261,5.16E+13,U.S. Census
2020,327,148,45%,23%,22,7%,29%,38,12%,9%,,0%,0.20%,111,34%,33%,,0%,0.20%,,0%,1.00%,8,2%,6%,51,59,491601,Census Tract 491601,1,1,1001,Census Block 1001,491601/1,Census Tract 491601/Block Group 1/Census Block 1001,38.8916338,-77.431506,5.16E+13,U.S. Census
2020,327,24,7%,16%,220,67%,42%,24,7%,14%,,0%,0.20%,42,13%,20%,,0%,0.10%,2,1%,1.70%,15,5%,6%,51,59,491703,Census Tract 491703,2,2,2011,Census Block 2011,491703/2,Census Tract 491703/Block Group 2/Census Block 2011,38.8530397,-77.3527359,5.16E+13,U.S. Census
2020,334,13,4%,8%,115,34%,29%,20,6%,6%,,0%,0.00%,176,53%,50%,,0%,0.00%,,0%,0.90%,10,3%,6%,51,59,491705,Census Tract 491705,1,1,1009,Census Block 1009,491705/1,Census Tract 491705/Block Group 1/Census Block 1009,38.846593,-77.396789,5.16E+13,U.S. Census
2020,334,30,9%,11%,101,30%,54%,27,8%,4%,,0%,0.10%,164,49%,23%,2,1%,0.20%,4,1%,0.80%,6,2%,7%,51,59,491803,Census Tract 491803,1,1,1008,Census Block 1008,491803/1,Census Tract 491803/Block Group 1/Census Block 1008,38.8827358,-77.4046882,5.16E+13,U.S. Census
2020,335,10,3%,10%,283,84%,59%,,0%,5%,,0%,0.20%,33,10%,14%,,0%,0.10%,2,1%,1.50%,7,2%,10%,51,59,492000,Census Tract 492000,1,1,1001,Census Block 1001,492000/1,Census Tract 492000/Block Group 1/Census Block 1001,38.8218897,-77.3238069,5.16E+13,U.S. Census
2020,339,7,2%,10%,258,76%,59%,5,1%,5%,,0%,0.20%,52,15%,14%,,0%,0.10%,,0%,1.50%,17,5%,10%,51,59,492000,Census Tract 492000,3,3,3030,Census Block 3030,492000/3,Census Tract 492000/Block Group 3/Census Block 3030,38.7853805,-77.3344297,5.16E+13,U.S. Census
2020,342,27,8%,15%,127,37%,32%,12,4%,11%,2,1%,0.20%,148,43%,30%,,0%,0.70%,1,0%,0.50%,25,7%,10%,51,59,491704,Census Tract 491704,3,3,3005,Census Block 3005,491704/3,Census Tract 491704/Block Group 3/Census Block 3005,38.8497634,-77.3635374,5.16E+13,U.S. Census
2020,344,10,3%,9%,113,33%,21%,15,4%,7%,,0%,0.20%,183,53%,57%,,0%,0.20%,,0%,0.60%,23,7%,6%,51,59,491501,Census Tract 491501,2,2,2004,Census Block 2004,491501/2,Census Tract 491501/Block Group 2/Census Block 2004,38.8488157,-77.4113379,5.16E+13,U.S. Census
2020,344,22,6%,8%,91,26%,29%,9,3%,6%,,0%,0.00%,209,61%,50%,,0%,0.00%,7,2%,0.90%,6,2%,6%,51,59,491705,Census Tract 491705,1,1,1002,Census Block 1002,491705/1,Census Tract 491705/Block Group 1/Census Block 1002,38.8516723,-77.3916916,5.16E+13,U.S. Census
2020,347,32,9%,16%,194,56%,42%,47,14%,14%,,0%,0.20%,48,14%,20%,,0%,0.10%,,0%,1.70%,26,7%,6%,51,59,491703,Census Tract 491703,1,1,1007,Census Block 1007,491703/1,Census Tract 491703/Block Group 1/Census Block 1007,38.8592304,-77.3540403,5.16E+13,U.S. Census
2020,349,27,8%,7%,258,74%,45%,3,1%,4%,,0%,0.30%,52,15%,37%,,0%,0.10%,,0%,1.60%,9,3%,5%,51,59,491502,Census Tract 491502,3,3,3000,Census Block 3000,491502/3,Census Tract 491502/Block Group 3/Census Block 3000,38.8641311,-77.4116361,5.16E+13,U.S. Census
2020,358,61,17%,16%,145,41%,42%,68,19%,14%,2,1%,0.20%,57,16%,20%,,0%,0.10%,,0%,1.70%,25,7%,6%,51,59,491703,Census Tract 491703,3,3,3005,Census Block 3005,491703/3,Census Tract 491703/Block Group 3/Census Block 3005,38.84994,-77.3550021,5.16E+13,U.S. Census
2020,369,21,6%,13%,140,38%,36%,67,18%,11%,,0%,0.10%,113,31%,31%,,0%,0.00%,3,1%,1.30%,25,7%,8%,51,59,491707,Census Tract 491707,1,1,1007,Census Block 1007,491707/1,Census Tract 491707/Block Group 1/Census Block 1007,38.8688793,-77.3747054,5.16E+13,U.S. Census
2020,377,52,14%,14%,199,53%,43%,30,8%,11%,2,1%,0.10%,66,18%,22%,1,0%,0.00%,,0%,1.30%,27,7%,9%,51,59,491706,Census Tract 491706,1,1,1004,Census Block 1004,491706/1,Census Tract 491706/Block Group 1/Census Block 1004,38.8611285,-77.368708,5.16E+13,U.S. Census
2020,386,122,32%,29%,110,28%,37%,38,10%,9%,,0%,0.20%,105,27%,17%,,0%,0.00%,6,2%,0.60%,5,1%,7%,51,59,491202,Census Tract 491202,1,1,1005,Census Block 1005,491202/1,Census Tract 491202/Block Group 1/Census Block 1005,38.8437944,-77.4334345,5.16E+13,U.S. Census
2020,401,22,5%,16%,232,58%,42%,72,18%,14%,,0%,0.20%,58,14%,20%,,0%,0.10%,3,1%,1.70%,14,3%,6%,51,59,491703,Census Tract 491703,1,1,1010,Census Block 1010,491703/1,Census Tract 491703/Block Group 1/Census Block 1010,38.8580709,-77.3519712,5.16E+13,U.S. Census
2020,409,31,8%,8%,106,26%,29%,47,11%,6%,,0%,0.00%,216,53%,50%,,0%,0.00%,4,1%,0.90%,5,1%,6%,51,59,491705,Census Tract 491705,1,1,1013,Census Block 1013,491705/1,Census Tract 491705/Block Group 1/Census Block 1013,38.8451255,-77.3802859,5.16E+13,U.S. Census
2020,420,127,30%,29%,175,42%,37%,38,9%,9%,1,0%,0.20%,67,16%,17%,,0%,0.00%,,0%,0.60%,12,3%,7%,51,59,491202,Census Tract 491202,1,1,1002,Census Block 1002,491202/1,Census Tract 491202/Block Group 1/Census Block 1002,38.8453044,-77.4329969,5.16E+13,U.S. Census
2020,429,166,39%,23%,33,8%,29%,61,14%,9%,2,0%,0.20%,159,37%,33%,,0%,0.20%,2,0%,1.00%,6,1%,6%,51,59,491601,Census Tract 491601,1,1,1002,Census Block 1002,491601/1,Census Tract 491601/Block Group 1/Census Block 1002,38.8890503,-77.4299305,5.16E+13,U.S. Census
2020,431,45,10%,29%,192,45%,37%,52,12%,9%,,0%,0.20%,128,30%,17%,,0%,0.00%,3,1%,0.60%,11,3%,7%,51,59,491202,Census Tract 491202,1,1,1004,Census Block 1004,491202/1,Census Tract 491202/Block Group 1/Census Block 1004,38.8406498,-77.4384615,5.16E+13,U.S. Census
2020,435,56,13%,16%,229,53%,42%,62,14%,14%,,0%,0.20%,61,14%,20%,,0%,0.10%,,0%,1.70%,27,6%,6%,51,59,491703,Census Tract 491703,1,1,1006,Census Block 1006,491703/1,Census Tract 491703/Block Group 1/Census Block 1006,38.8575198,-77.3547075,5.16E+13,U.S. Census
2020,436,39,9%,13%,205,47%,36%,40,9%,11%,,0%,0.10%,126,29%,31%,,0%,0.00%,,0%,1.30%,26,6%,8%,51,59,491707,Census Tract 491707,1,1,1001,Census Block 1001,491707/1,Census Tract 491707/Block Group 1/Census Block 1001,38.8678469,-77.3684519,5.16E+13,U.S. Census
2020,451,18,4%,7%,312,69%,45%,18,4%,4%,,0%,0.30%,92,20%,37%,,0%,0.10%,,0%,1.60%,11,2%,5%,51,59,491502,Census Tract 491502,2,2,2004,Census Block 2004,491502/2,Census Tract 491502/Block Group 2/Census Block 2004,38.8535055,-77.4239045,5.16E+13,U.S. Census
2020,455,39,9%,15%,150,33%,40%,65,14%,9%,,0%,0.00%,190,42%,24%,,0%,0.70%,2,0%,1.80%,9,2%,9%,51,59,491801,Census Tract 491801,2,2,2001,Census Block 2001,491801/2,Census Tract 491801/Block Group 2/Census Block 2001,38.8550483,-77.4031035,5.16E+13,U.S. Census
2020,456,84,18%,16%,169,37%,42%,93,20%,14%,1,0%,0.20%,74,16%,20%,2,0%,0.10%,4,1%,1.70%,29,6%,6%,51,59,491703,Census Tract 491703,2,2,2009,Census Block 2009,491703/2,Census Tract 491703/Block Group 2/Census Block 2009,38.8547257,-77.3569798,5.16E+13,U.S. Census
2020,470,16,3%,11%,264,56%,54%,18,4%,4%,,0%,0.10%,154,33%,23%,,0%,0.20%,,0%,0.80%,18,4%,7%,51,59,491803,Census Tract 491803,3,3,3000,Census Block 3000,491803/3,Census Tract 491803/Block Group 3/Census Block 3000,38.871903,-77.3866992,5.16E+13,U.S. Census
2020,475,149,31%,14%,190,40%,43%,41,9%,11%,1,0%,0.10%,66,14%,22%,,0%,0.00%,,0%,1.30%,28,6%,9%,51,59,491706,Census Tract 491706,1,1,1005,Census Block 1005,491706/1,Census Tract 491706/Block Group 1/Census Block 1005,38.8609038,-77.3696515,5.16E+13,U.S. Census
2020,477,183,38%,28%,94,20%,32%,33,7%,5%,,0%,0.00%,157,33%,29%,,0%,0.00%,,0%,1.10%,10,2%,4%,51,59,491602,Census Tract 491602,1,1,1002,Census Block 1002,491602/1,Census Tract 491602/Block Group 1/Census Block 1002,38.8837829,-77.4194164,5.16E+13,U.S. Census
2020,487,43,9%,9%,134,28%,21%,43,9%,7%,,0%,0.20%,240,49%,57%,,0%,0.20%,5,1%,0.60%,22,5%,6%,51,59,491501,Census Tract 491501,1,1,1007,Census Block 1007,491501/1,Census Tract 491501/Block Group 1/Census Block 1007,38.8416603,-77.4293275,5.16E+13,U.S. Census
2020,503,21,4%,10%,434,86%,59%,5,1%,5%,,0%,0.20%,34,7%,14%,,0%,0.10%,,0%,1.50%,9,2%,10%,51,59,492000,Census Tract 492000,3,3,3016,Census Block 3016,492000/3,Census Tract 492000/Block Group 3/Census Block 3016,38.7899313,-77.3514441,5.16E+13,U.S. Census
2020,508,181,36%,23%,52,10%,29%,87,17%,9%,1,0%,0.20%,166,33%,33%,,0%,0.20%,2,0%,1.00%,19,4%,6%,51,59,491601,Census Tract 491601,1,1,1003,Census Block 1003,491601/1,Census Tract 491601/Block Group 1/Census Block 1003,38.8903312,-77.43074,5.16E+13,U.S. Census
2020,519,16,3%,7%,367,71%,45%,10,2%,4%,,0%,0.30%,108,21%,37%,,0%,0.10%,,0%,1.60%,18,3%,5%,51,59,491502,Census Tract 491502,1,1,1011,Census Block 1011,491502/1,Census Tract 491502/Block Group 1/Census Block 1011,38.8702405,-77.4133849,5.16E+13,U.S. Census
2020,519,42,8%,12%,187,36%,43%,80,15%,9%,,0%,0.00%,175,34%,25%,3,1%,0.10%,3,1%,0.40%,29,6%,11%,51,59,491701,Census Tract 491701,1,1,1000,Census Block 1000,491701/1,Census Tract 491701/Block Group 1/Census Block 1000,38.856804,-77.383825,5.16E+13,U.S. Census
2020,524,60,11%,11%,179,34%,54%,26,5%,4%,,0%,0.10%,238,45%,23%,,0%,0.20%,8,2%,0.80%,13,2%,7%,51,59,491803,Census Tract 491803,1,1,1005,Census Block 1005,491803/1,Census Tract 491803/Block Group 1/Census Block 1005,38.8816975,-77.4050009,5.16E+13,U.S. Census
2020,533,17,3%,28%,244,46%,32%,11,2%,5%,,0%,0.00%,244,46%,29%,,0%,0.00%,,0%,1.10%,17,3%,4%,51,59,491602,Census Tract 491602,2,2,2015,Census Block 2015,491602/2,Census Tract 491602/Block Group 2/Census Block 2015,38.8766186,-77.4184608,5.16E+13,U.S. Census
2020,536,26,5%,15%,204,38%,40%,48,9%,9%,,0%,0.00%,219,41%,24%,,0%,0.70%,11,2%,1.80%,28,5%,9%,51,59,491801,Census Tract 491801,2,2,2000,Census Block 2000,491801/2,Census Tract 491801/Block Group 2/Census Block 2000,38.8587257,-77.4025006,5.16E+13,U.S. Census
2020,540,21,4%,10%,426,79%,59%,14,3%,5%,,0%,0.20%,56,10%,14%,1,0%,0.10%,2,0%,1.50%,20,4%,10%,51,59,492000,Census Tract 492000,2,2,2034,Census Block 2034,492000/2,Census Tract 492000/Block Group 2/Census Block 2034,38.8010681,-77.3625008,5.16E+13,U.S. Census
2020,542,32,6%,9%,141,26%,21%,33,6%,7%,,0%,0.20%,314,58%,57%,,0%,0.20%,4,1%,0.60%,18,3%,6%,51,59,491501,Census Tract 491501,2,2,2005,Census Block 2005,491501/2,Census Tract 491501/Block Group 2/Census Block 2005,38.8498928,-77.4077203,5.16E+13,U.S. Census
2020,552,69,13%,16%,288,52%,42%,72,13%,14%,,0%,0.20%,103,19%,20%,,0%,0.10%,2,0%,1.70%,18,3%,6%,51,59,491703,Census Tract 491703,1,1,1008,Census Block 1008,491703/1,Census Tract 491703/Block Group 1/Census Block 1008,38.8588257,-77.3497482,5.16E+13,U.S. Census
2020,579,21,4%,7%,318,55%,45%,17,3%,4%,,0%,0.30%,193,33%,37%,,0%,0.10%,3,1%,1.60%,27,5%,5%,51,59,491502,Census Tract 491502,2,2,2002,Census Block 2002,491502/2,Census Tract 491502/Block Group 2/Census Block 2002,38.8561688,-77.415259,5.16E+13,U.S. Census
2020,590,59,10%,11%,253,43%,54%,48,8%,4%,,0%,0.10%,212,36%,23%,,0%,0.20%,3,1%,0.80%,15,3%,7%,51,59,491803,Census Tract 491803,1,1,1000,Census Block 1000,491803/1,Census Tract 491803/Block Group 1/Census Block 1000,38.8808418,-77.3983788,5.16E+13,U.S. Census
2020,591,15,3%,9%,95,16%,21%,16,3%,7%,,0%,0.20%,445,75%,57%,,0%,0.20%,10,2%,0.60%,10,2%,6%,51,59,491501,Census Tract 491501,1,1,1008,Census Block 1008,491501/1,Census Tract 491501/Block Group 1/Census Block 1008,38.8403732,-77.416845,5.16E+13,U.S. Census
2020,591,45,8%,13%,292,49%,36%,68,12%,11%,1,0%,0.10%,157,27%,31%,,0%,0.00%,1,0%,1.30%,27,5%,8%,51,59,491707,Census Tract 491707,2,2,2000,Census Block 2000,491707/2,Census Tract 491707/Block Group 2/Census Block 2000,38.8724793,-77.3818375,5.16E+13,U.S. Census
2020,600,52,9%,12%,302,50%,43%,35,6%,9%,,0%,0.00%,179,30%,25%,,0%,0.10%,3,1%,0.40%,29,5%,11%,51,59,491701,Census Tract 491701,2,2,2002,Census Block 2002,491701/2,Census Tract 491701/Block Group 2/Census Block 2002,38.8625657,-77.3742921,5.16E+13,U.S. Census
2020,602,42,7%,7%,193,32%,45%,32,5%,4%,1,0%,0.30%,318,53%,37%,,0%,0.10%,2,0%,1.60%,14,2%,5%,51,59,491502,Census Tract 491502,2,2,2000,Census Block 2000,491502/2,Census Tract 491502/Block Group 2/Census Block 2000,38.8492226,-77.4237008,5.16E+13,U.S. Census
2020,607,70,12%,16%,280,46%,42%,75,12%,14%,5,1%,0.20%,136,22%,20%,2,0%,0.10%,2,0%,1.70%,37,6%,6%,51,59,491703,Census Tract 491703,3,3,3002,Census Block 3002,491703/3,Census Tract 491703/Block Group 3/Census Block 3002,38.8500185,-77.3526833,5.16E+13,U.S. Census
2020,613,241,39%,37%,127,21%,20%,60,10%,11%,,0%,0.00%,170,28%,26%,,0%,0.30%,1,0%,1.30%,14,2%,5%,51,59,461902,Census Tract 461902,1,1,1004,Census Block 1004,461902/1,Census Tract 461902/Block Group 1/Census Block 1004,38.8649844,-77.3056362,5.16E+13,U.S. Census
2020,643,109,17%,17%,227,35%,35%,267,42%,42%,1,0%,0.00%,27,4%,4%,,0%,0.00%,1,0%,0.00%,11,2%,2%,51,59,440504,Census Tract 440504,1,1,1003,Census Block 1003,440504/1,Census Tract 440504/Block Group 1/Census Block 1003,38.8444868,-77.3113579,5.16E+13,U.S. Census
2020,687,56,8%,15%,359,52%,32%,119,17%,11%,,0%,0.20%,113,16%,30%,,0%,0.70%,8,1%,0.50%,32,5%,10%,51,59,491704,Census Tract 491704,1,1,1000,Census Block 1000,491704/1,Census Tract 491704/Block Group 1/Census Block 1000,38.8579745,-77.365153,5.16E+13,U.S. Census
2020,769,31,4%,23%,347,45%,29%,55,7%,9%,,0%,0.20%,314,41%,33%,,0%,0.20%,,0%,1.00%,22,3%,6%,51,59,491601,Census Tract 491601,3,3,3000,Census Block 3000,491601/3,Census Tract 491601/Block Group 3/Census Block 3000,38.8797105,-77.4329492,5.16E+13,U.S. Census
2020,771,52,7%,9%,223,29%,21%,89,12%,7%,,0%,0.20%,366,47%,57%,2,0%,0.20%,5,1%,0.60%,34,4%,6%,51,59,491501,Census Tract 491501,1,1,1001,Census Block 1001,491501/1,Census Tract 491501/Block Group 1/Census Block 1001,38.8461903,-77.4282373,5.16E+13,U.S. Census
2020,794,63,8%,11%,355,45%,55%,82,10%,7%,6,1%,0.10%,241,30%,19%,,0%,0.00%,5,1%,1.30%,42,5%,7%,51,59,491802,Census Tract 491802,1,1,1000,Census Block 1000,491802/1,Census Tract 491802/Block Group 1/Census Block 1000,38.8630887,-77.3882829,5.16E+13,U.S. Census
2020,938,148,16%,28%,405,43%,32%,50,5%,5%,,0%,0.00%,300,32%,29%,,0%,0.00%,6,1%,1.10%,29,3%,4%,51,59,491602,Census Tract 491602,1,1,1009,Census Block 1009,491602/1,Census Tract 491602/Block Group 1/Census Block 1009,38.8833238,-77.4255093,5.16E+13,U.S. Census
2020,"1,027",554,54%,37%,161,16%,20%,140,14%,11%,1,0%,0.00%,145,14%,26%,,0%,0.30%,11,1%,1.30%,15,1%,5%,51,59,461902,Census Tract 461902,1,1,1007,Census Block 1007,461902/1,Census Tract 461902/Block Group 1/Census Block 1007,38.8675833,-77.3047904,5.16E+13,U.S. Census
2020,"1,061",63,6%,15%,337,32%,32%,81,8%,11%,,0%,0.20%,541,51%,30%,,0%,0.70%,,0%,0.50%,39,4%,10%,51,59,491704,Census Tract 491704,2,2,2003,Census Block 2003,491704/2,Census Tract 491704/Block Group 2/Census Block 2003,38.8517415,-77.3690493,5.16E+13,U.S. Census
2020,"1,114",94,8%,14%,486,44%,43%,219,20%,11%,,0%,0.10%,256,23%,22%,,0%,0.00%,,0%,1.30%,59,5%,9%,51,59,491706,Census Tract 491706,2,2,2005,Census Block 2005,491706/2,Census Tract 491706/Block Group 2/Census Block 2005,38.8635872,-77.3655329,5.16E+13,U.S. Census
2020,"1,152",192,17%,13%,500,43%,36%,220,19%,11%,1,0%,0.10%,187,16%,31%,1,0%,0.00%,4,0%,1.30%,47,4%,8%,51,59,491707,Census Tract 491707,3,3,3001,Census Block 3001,491707/3,Census Tract 491707/Block Group 3/Census Block 3001,38.8679629,-77.3806431,5.16E+13,U.S. Census
2020,"1,168",30,3%,7%,483,41%,45%,56,5%,4%,,0%,0.30%,545,47%,37%,,0%,0.10%,1,0%,1.60%,53,5%,5%,51,59,491502,Census Tract 491502,1,1,1002,Census Block 1002,491502/1,Census Tract 491502/Block Group 1/Census Block 1002,38.8655056,-77.4206186,5.16E+13,U.S. Census
2020,"1,232",136,11%,15%,523,42%,32%,180,15%,11%,,0%,0.20%,332,27%,30%,,0%,0.70%,1,0%,0.50%,60,5%,10%,51,59,491704,Census Tract 491704,3,3,3000,Census Block 3000,491704/3,Census Tract 491704/Block Group 3/Census Block 3000,38.851551,-77.360518,5.16E+13,U.S. Census
2020,"1,300",242,19%,11%,582,45%,54%,122,9%,4%,,0%,0.10%,311,24%,23%,,0%,0.20%,1,0%,0.80%,42,3%,7%,51,59,491803,Census Tract 491803,3,3,3009,Census Block 3009,491803/3,Census Tract 491803/Block Group 3/Census Block 3009,38.8768468,-77.3925907,5.16E+13,U.S. Census
2020,"1,321",108,8%,12%,644,49%,43%,96,7%,9%,,0%,0.00%,389,29%,25%,2,0%,0.10%,6,0%,0.40%,76,6%,11%,51,59,491701,Census Tract 491701,3,3,3006,Census Block 3006,491701/3,Census Tract 491701/Block Group 3/Census Block 3006,38.8644137,-77.373356,5.16E+13,U.S. Census
2020,"1,649",93,6%,9%,349,21%,21%,120,7%,7%,,0%,0.20%,"1,044",63%,57%,,0%,0.20%,3,0%,0.60%,40,2%,6%,51,59,491501,Census Tract 491501,2,2,2001,Census Block 2001,491501/2,Census Tract 491501/Block Group 2/Census Block 2001,38.8448545,-77.4170951,5.16E+13,U.S. Census
2020,"2,648",710,27%,23%,649,25%,29%,254,10%,9%,2,0%,0.20%,928,35%,33%,,0%,0.20%,15,1%,1.00%,90,3%,6%,51,59,491601,Census Tract 491601,2,2,2000,Census Block 2000,491601/2,Census Tract 491601/Block Group 2/Census Block 2000,38.8863942,-77.4307098,5.16E+13,U.S. Census
